608675.mira;608675;mira;2015-09-14 09:31:45;20150914;2015-10-17 08:31:49;20151017;2015-10-17 12:17:19;20151017;2707863181227;64663463907625;prod-capability;86400.0;13032.10354827427;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;0;113955;1;2847603;32;1970449.0667;1970449.0667;1970449.0666;0.0;1970449.0666;0.0;0.0;MIR-04000-7BFF1-4-32768;0;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;128;0;128;0;128;0;0;1;1;0;0;1;0;0;0;0;0.0;0
608676.mira;608676;mira;2015-09-14 09:33:51;20150914;2015-10-17 12:17:58;20151017;2015-10-17 17:53:10;20151017;2707863181227;64663463907625;prod-capability;86400.0;17862.15623939226;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;0;127087;1;2861046;33;2929167.9289;2929167.9289;2929022.2933;0.0;2929022.2933;0.0;0.0;MIR-04000-7BFF1-4-32768;0;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;128;0;128;0;128;0;0;1;1;0;0;1;0;0;0;0;0.0;0
608677.mira;608677;mira;2015-09-14 09:33:59;20150914;2015-10-17 17:54:08;20151017;2015-10-17 23:07:18;20151017;2707863181227;64663463907625;prod-capability;21600.0;18319.548204829774;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;0;147111;6;2881210;133;2736492.0889;2736492.0889;2736492.0888;0.0;2736492.0888;0.0;0.0;MIR-04000-7BFF1-4-32768;0;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;128;0;128;0;128;0;0;1;1;0;0;1;0;0;0;0;0.0;0
657757.mira;657757;mira;2015-11-23 18:27:44;20151123;2015-11-26 01:19:11;20151126;2015-11-26 02:49:56;20151126;75304832717080;43247965417452;prod-capability;5400.0;5252.479710959187;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;143;197487;36;197487;36;793131.2356;793131.2356;792985.6;0.0;792985.6;0.0;0.0;MIR-04000-7BFF1-4-32768;143;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;0;0;64;0;64;0;0;1;0;0;1;0;0;0;0;0;0.0;0
657758.mira;657758;mira;2015-11-23 18:27:45;20151123;2015-11-26 02:52:19;20151126;2015-11-26 04:23:03;20151126;75304832717080;43247965417452;prod-capability;5400.0;5072.561800676922;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;143;203075;37;203075;37;792839.9644;792839.9644;792839.9644;0.0;792839.9644;0.0;0.0;MIR-04000-7BFF1-4-32768;143;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;0;0;64;0;64;0;0;1;0;0;1;0;0;0;0;0;0.0;0
657764.mira;657764;mira;2015-11-23 18:29:19;20151123;2015-11-26 04:25:37;20151126;2015-11-26 09:35:54;20151126;75304832717080;43247965417452;prod-capability;21600.0;18408.785075429656;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;0;208578;9;208578;9;2711442.7733;2711442.7733;2711297.1377;0.0;2711297.1377;0.0;0.0;MIR-04000-7BFF1-4-32768;0;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;0;0;16;0;16;0;0;1;0;0;1;0;0;0;0;0;0.0;0
658957.mira;658957;mira;2015-11-25 01:07:46;20151125;2015-11-27 15:42:23;20151127;2015-11-27 16:59:25;20151127;75304832717080;43247965417452;prod-capability;5400.0;4159.600916384286;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;0;225277;41;225277;41;672981.9022;672981.9022;673127.5377;0.0;673127.5377;0.0;0.0;MIR-04000-7BFF1-4-32768;0;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;0;0;64;0;64;0;0;1;0;0;1;0;0;0;0;0;673127.5377;1
658958.mira;658958;mira;2015-11-25 01:07:48;20151125;2015-11-28 04:47:30;20151128;2015-11-28 06:04:48;20151128;75304832717080;43247965417452;prod-capability;5400.0;4093.240267957017;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;0;267165;49;272383;50;675312.0711;675312.0711;675457.7066;0.0;675457.7066;0.0;0.0;MIR-04000-7BFF1-4-32768;0;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;0;0;64;0;64;0;0;1;0;0;1;0;0;0;0;0;675457.7066;1
658991.mira;658991;mira;2015-11-25 02:01:44;20151125;2015-11-28 06:05:38;20151128;2015-11-28 07:22:35;20151128;75304832717080;43247965417452;prod-capability;5400.0;4489.175763614087;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;0;268618;49;273835;50;672399.36;672399.36;672399.36;0.0;672399.36;0.0;0.0;MIR-04000-7BFF1-4-32768;0;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;0;0;64;0;64;0;0;1;0;0;1;0;0;0;0;0;672399.36;1
659004.mira;659004;mira;2015-11-25 02:47:07;20151125;2015-11-28 07:23:17;20151128;2015-11-28 11:10:32;20151128;75304832717080;43247965417452;prod-capability;21600.0;13246.500234031653;32768.0;32768.0;524288.0;524288.0;MIR-04000-7BFF1-4-32768;0;270552;12;275769;12;1985886.4356;1985886.4356;1985740.8;0.0;1985740.8;0.0;0.0;MIR-04000-7BFF1-4-32768;0;script;-1;complete;Capability;33.3% <= x <= 100%;66.7% <= x < 83.3%;0;0;16;0;16;0;0;1;0;0;1;0;0;0;0;0;1985740.8;1
