391412.mira;391412;mira;2015-01-06 16:34:31;20150106;2015-01-07 19:42:01;20150107;2015-01-07 23:23:42;20150107;76085601968730;2526958520769;prod-capability;14400.0;12132.422760072694;16384.0;16384.0;262144.0;262144.0;MIR-00000-3BFF1-0100-16384;143;97649;6;97649;6;968622.08;968622.08;968549.2622;0.0;968549.2622;0.0;0.0;MIR-00000-3BFF1-0100-16384;143;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;64;0;64;0;64;0;0;1;1;0;0;1;0;0;0;0;0.0;0
394668.mira;394668;mira;2015-01-13 16:38:29;20150113;2015-01-14 13:56:29;20150114;2015-01-14 17:57:14;20150114;76085601968730;2526958520769;prod-capability;14400.0;13568.264217325363;16384.0;16384.0;262144.0;262144.0;MIR-08000-7BFF1-16384;143;76679;5;76679;5;1051925.6178;1051925.6178;1051852.8;0.0;1051852.8;0.0;0.0;MIR-08000-7BFF1-16384;143;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;64;0;64;0;64;0;0;1;1;0;0;1;0;0;0;0;0.0;0
399754.mira;399754;mira;2015-01-22 16:16:40;20150122;2015-01-23 07:42:14;20150123;2015-01-23 08:03:57;20150123;55029654575059;72401028625853;prod-capability;2700.0;1269.4589636180335;16384.0;16384.0;262144.0;262144.0;MIR-08000-7BFF1-16384;0;55533;20;55533;20;94954.3822;94954.3822;94881.5644;0.0;94881.5644;0.0;0.0;MIR-08000-7BFF1-16384;0;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;32;0;32;0;32;0;0;1;1;0;0;1;0;0;0;0;0.0;0
411873.mira;411873;mira;2015-02-12 06:51:33;20150212;2015-02-15 09:28:55;20150215;2015-02-15 11:04:32;20150215;87630708370185;34258858083867;prod-capability;86400.0;5258.542607720601;16384.0;16384.0;262144.0;262144.0;MIR-08000-7BFF1-16384;0;268642;3;268642;3;417682.7733;417682.7733;417755.5911;0.0;417755.5911;0.0;0.0;MIR-08000-7BFF1-16384;0;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;248;0;248;0;248;0;0;1;1;0;0;1;0;0;0;0;0.0;0
411874.mira;411874;mira;2015-02-12 06:52:19;20150212;2015-02-15 11:26:42;20150215;2015-02-15 19:34:06;20150215;87630708370185;34258858083867;prod-capability;86400.0;27240.179899804418;16384.0;16384.0;262144.0;262144.0;MIR-08000-7BFF1-16384;143;275662;3;275662;3;2129555.9111;2129555.9111;2129483.0933;0.0;2129483.0933;0.0;0.0;MIR-08000-7BFF1-16384;143;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;248;0;248;0;248;0;0;1;1;0;0;1;0;0;0;0;0.0;0
413814.mira;413814;mira;2015-02-16 02:37:46;20150216;2015-02-16 22:36:46;20150216;2015-02-16 22:43:58;20150216;48499492205912;48374336281965;prod-capability;14400.0;405.84390348046446;16384.0;16384.0;262144.0;262144.0;MIR-08000-7BFF1-16384;0;71940;4;71940;4;31457.28;31457.28;31457.28;0.0;31457.28;0.0;0.0;MIR-08000-7BFF1-16384;0;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;0;0;3;0;3;0;0;1;0;0;1;0;0;0;0;0;0.0;0
424103.mira;424103;mira;2015-03-09 01:22:24;20150309;2015-03-10 07:53:26;20150310;2015-03-10 07:57:28;20150310;48499492205912;48374336281965;prod-capability;21600.0;232.7203275193755;16384.0;16384.0;262144.0;262144.0;MIR-44000-7BFF1-16384;0;109861;5;109861;5;17694.72;17694.72;17621.9022;0.0;17621.9022;0.0;0.0;MIR-44000-7BFF1-16384;0;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;0;0;4;0;4;0;0;1;0;0;1;0;0;0;0;0;0.0;0
426058.mira;426058;mira;2015-03-12 18:53:53;20150312;2015-03-17 12:46:01;20150317;2015-03-17 13:32:32;20150317;87630708370185;34258858083867;prod-capability;86400.0;2565.376279721859;16384.0;16384.0;262144.0;262144.0;MIR-04000-77FF1-16384;0;409928;4;409928;4;203161.6;203161.6;203234.4177;0.0;203234.4177;0.0;0.0;MIR-04000-77FF1-16384;0;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;256;0;256;0;256;0;0;1;1;0;0;1;0;0;0;0;0.0;0
442607.mira;442607;mira;2015-04-06 23:59:58;20150406;2015-04-07 00:00:22;20150407;2015-04-07 00:13:24;20150407;30861277613258;76243759028727;R.pm;1800.0;748.7618335051186;16384.0;16384.0;262144.0;262144.0;MIR-00000-73FF1-16384;143;24;0;24;0;56943.5022;56943.5022;56943.5022;0.0;56943.5022;0.0;0.0;MIR-00000-73FF1-16384;143;script;926;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;0;0;32;0;32;0;0;1;0;0;1;0;0;0;0;0;0.0;0
442617.mira;442617;mira;2015-04-07 00:18:46;20150407;2015-04-07 00:19:28;20150407;2015-04-07 00:34:46;20150407;30861277613258;76243759028727;R.pm;1800.0;883.1801415583799;16384.0;16384.0;262144.0;262144.0;MIR-04000-77FF1-16384;143;41;0;41;0;66919.5378;66919.5378;66846.72;0.0;66846.72;0.0;0.0;MIR-04000-77FF1-16384;143;script;926;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;0;0;32;0;32;0;0;1;0;0;1;0;0;0;0;0;0.0;0
442618.mira;442618;mira;2015-04-07 00:36:20;20150407;2015-04-07 00:37:18;20150407;2015-04-07 00:49:46;20150407;30861277613258;76243759028727;R.pm;1800.0;714.6596773709274;16384.0;16384.0;262144.0;262144.0;MIR-08000-7BFF1-16384;143;57;0;57;0;54540.5156;54540.5156;54467.6977;0.0;54467.6977;0.0;0.0;MIR-08000-7BFF1-16384;143;script;926;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;0;0;32;0;32;0;0;1;0;0;1;0;0;0;0;0;0.0;0
451058.mira;451058;mira;2015-04-20 11:23:05;20150420;2015-04-21 08:24:23;20150421;2015-04-21 14:25:06;20150421;50306402449638;26847220504119;prod-capability;21600.0;20522.815513596484;16384.0;16384.0;262144.0;262144.0;MIR-08000-7BFF1-16384;143;75677;3;75677;3;1575995.1644;1575995.1644;1575995.1644;0.0;1575995.1644;0.0;0.0;MIR-08000-7BFF1-16384;143;script;-1;complete;Capability;33.3% <= x <= 100%;33.3% <= x < 50.0%;48;0;48;0;48;0;0;1;1;0;0;1;0;0;0;0;0.0;0
